,id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
8159,9057,User9057,38.0,,Desktop,Side,,Afternoon,1
8160,719,User719,,,Desktop,Top,,Evening,0
8161,8065,User8065,,,,Bottom,News,Afternoon,0
8162,4848,User4848,,Female,,Bottom,,,1
8163,7670,User7670,54.0,Female,Tablet,Top,Education,Night,1
8164,1354,User1354,59.0,,Tablet,,,Afternoon,0
8165,5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1
8166,9379,User9379,38.0,,Tablet,Side,,Evening,0
8167,6232,User6232,,Non-Binary,Mobile,Side,,Night,0
8168,1370,User1370,52.0,Female,Desktop,Bottom,,,1
8169,8190,User8190,26.0,,Mobile,Side,,Afternoon,1
8170,4228,User4228,,,,Side,,,1
8171,6391,User6391,,Female,,Side,,Morning,0
8172,5780,User5780,,Female,Mobile,Bottom,Entertainment,Afternoon,1
8173,188,User188,56.0,Female,Tablet,Bottom,,Morning,1
8174,3803,User3803,,Female,Mobile,Top,Education,Morning,1
8175,373,User373,34.0,,Mobile,Top,Education,Evening,1
8176,9611,User9611,,,Desktop,Side,Entertainment,Afternoon,1
8177,5579,User5579,,Non-Binary,,Side,,Evening,1
8178,1741,User1741,45.0,,Mobile,Bottom,,Night,1
8179,4790,User4790,36.0,Non-Binary,Desktop,Bottom,Shopping,Night,0
8180,913,User913,64.0,,Mobile,Bottom,Social Media,Night,0
8181,7138,User7138,,Male,Tablet,Top,Social Media,,1
8182,832,User832,,Non-Binary,,,News,Night,0
8183,1549,User1549,,,Desktop,Top,,,1
8184,3658,User3658,45.0,,Desktop,Side,Shopping,,1
8185,487,User487,28.0,Male,Mobile,Side,,Afternoon,1
8186,5100,User5100,42.0,,,Side,Shopping,Morning,1
8187,3335,User3335,24.0,Male,Mobile,,Entertainment,Night,1
8188,1438,User1438,,,Desktop,Side,News,Morning,0
8189,5611,User5611,32.0,Female,Desktop,Side,News,Afternoon,0
8190,805,User805,,,,,,Evening,1
8191,3323,User3323,,Female,Tablet,Side,,Afternoon,1
8192,6849,User6849,39.0,,,Top,Entertainment,Night,1
8193,6891,User6891,48.0,Non-Binary,Mobile,Top,News,Morning,0
8194,1529,User1529,,,Mobile,Top,,Afternoon,1
8195,7832,User7832,,Non-Binary,Desktop,Top,Shopping,Afternoon,0
8196,9220,User9220,,Female,Mobile,,,Night,1
8197,9550,User9550,,Non-Binary,,Top,,Afternoon,1
8198,8351,User8351,27.0,,Tablet,Bottom,Education,Evening,0
8199,9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
8200,8222,User8222,27.0,,Tablet,Side,,,1
8201,4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1
8202,6462,User6462,,,Tablet,Side,Education,Evening,1
8203,5486,User5486,19.0,,Mobile,Top,Education,Evening,0
8204,9720,User9720,,,,Bottom,News,Morning,0
8205,6654,User6654,33.0,,Desktop,Top,Education,Afternoon,1
8206,3510,User3510,,,Desktop,Side,News,Evening,0
8207,2239,User2239,25.0,,,Bottom,,,1
8208,2529,User2529,,,Desktop,Top,,,1
8209,8088,User8088,,,Desktop,Top,Social Media,Night,0
8210,3134,User3134,35.0,Male,Tablet,Bottom,Education,,0
8211,1190,User1190,,Non-Binary,Tablet,Bottom,Education,,1
8212,5145,User5145,,Non-Binary,Tablet,,Shopping,Night,0
8213,9412,User9412,,,Mobile,Bottom,,Morning,1
8214,3890,User3890,,,Tablet,Bottom,,Night,0
8215,6988,User6988,,,Desktop,,,,0
8216,8143,User8143,,,Desktop,Side,News,Afternoon,0
8217,7147,User7147,49.0,,,Side,,Morning,0
8218,783,User783,56.0,Female,Desktop,Bottom,,Night,0
8219,5983,User5983,,,Tablet,,Education,,0
8220,1296,User1296,34.0,,Tablet,Top,,Morning,1
8221,6599,User6599,,Female,Tablet,,,,0
8222,4738,User4738,,Female,Mobile,Side,,Afternoon,0
8223,1170,User1170,26.0,Male,Desktop,Bottom,,Afternoon,0
8224,6284,User6284,19.0,,Mobile,Top,Entertainment,,0
8225,5822,User5822,55.0,,Mobile,,Social Media,Evening,0
8226,6277,User6277,,Non-Binary,Desktop,Bottom,,,0
8227,9705,User9705,,,Desktop,,Social Media,Morning,0
8228,6287,User6287,40.0,Female,Tablet,,,Morning,1
8229,2569,User2569,,,Mobile,,News,Morning,0
8230,3485,User3485,,Male,Tablet,,,Morning,0
8231,3246,User3246,,Female,Mobile,Top,Education,Afternoon,1
8232,5418,User5418,34.0,Male,Mobile,Top,Entertainment,,1
8233,3927,User3927,,Male,Mobile,Bottom,News,Night,0
8234,2946,User2946,37.0,,Desktop,Bottom,,Afternoon,1
8235,226,User226,46.0,,Desktop,Top,Shopping,Morning,1
8236,1446,User1446,,,Desktop,,,Night,1
8237,4297,User4297,,,Desktop,Bottom,,,0
8238,3600,User3600,,Non-Binary,Mobile,Side,,,0
8239,8631,User8631,,Female,,Top,,Morning,1
8240,7450,User7450,,,Desktop,,News,Night,1
8241,8517,User8517,18.0,,Tablet,Bottom,Education,Afternoon,0
8242,6654,User6654,33.0,,Desktop,,Education,Afternoon,1
8243,8436,User8436,36.0,,Desktop,Side,Entertainment,Evening,0
8244,2021,User2021,41.0,Male,,Bottom,Social Media,Night,1
8245,6667,User6667,57.0,Female,Tablet,,Social Media,,0
8246,4673,User4673,33.0,Female,Mobile,,News,Evening,0
8247,1583,User1583,44.0,,Mobile,Top,,,0
8248,8726,User8726,62.0,,Desktop,Side,Education,Morning,1
8249,8538,User8538,,Female,Mobile,Bottom,Education,Morning,0
8250,2609,User2609,33.0,,Desktop,Bottom,,Afternoon,0
8251,255,User255,31.0,,,,Entertainment,,1
8252,3144,User3144,,Male,Desktop,Side,Shopping,Morning,1
8253,6553,User6553,,,Desktop,Bottom,,,1
8254,9234,User9234,20.0,Male,Desktop,,,Morning,1
8255,7507,User7507,,,,Top,Education,Afternoon,1
8256,8278,User8278,,,Mobile,Top,,,1
8257,2913,User2913,,Non-Binary,Mobile,,,Evening,1
8258,2992,User2992,42.0,Male,Tablet,Top,Education,Night,0
8259,18,User18,32.0,Female,Mobile,Side,Shopping,Evening,0
8260,2728,User2728,,Non-Binary,Mobile,,,Evening,0
8261,3357,User3357,,,,Side,News,Morning,0
8262,8977,User8977,,,Desktop,Side,News,Morning,0
8263,7455,User7455,48.0,,,Side,Social Media,Afternoon,0
8264,7838,User7838,45.0,Male,,Top,,Evening,0
8265,9888,User9888,49.0,Male,Mobile,Top,News,Morning,1
8266,8544,User8544,41.0,Male,Mobile,Bottom,Entertainment,,0
8267,4016,User4016,32.0,,,Side,,Evening,0
8268,2397,User2397,,,Mobile,,Social Media,Night,0
8269,3915,User3915,,Female,Desktop,,,Evening,1
8270,3303,User3303,,,Mobile,Side,,Evening,0
8271,487,User487,,Male,,Side,,Afternoon,1
8272,1122,User1122,,Non-Binary,Tablet,,,,1
8273,8487,User8487,64.0,Female,Desktop,Bottom,,Morning,0
8274,5082,User5082,,Female,Mobile,Top,Shopping,,1
8275,1148,User1148,25.0,,,Bottom,,Afternoon,1
8276,3266,User3266,,Male,Tablet,Top,,Afternoon,1
8277,595,User595,,Male,Mobile,,,Morning,0
8278,9723,User9723,,,Mobile,Side,,,1
8279,4057,User4057,,,Desktop,Side,,,1
8280,3042,User3042,,,,Side,Social Media,Afternoon,1
8281,9089,User9089,,,Tablet,Bottom,,,0
8282,5308,User5308,,,Desktop,Side,,Night,1
8283,1931,User1931,,Female,,Bottom,Shopping,Night,1
8284,6992,User6992,30.0,Female,Tablet,Side,News,Morning,0
8285,2289,User2289,,Female,Desktop,Bottom,Shopping,,1
8286,9582,User9582,,,,Top,,Night,0
8287,7652,User7652,,Male,,Bottom,Education,,1
8288,8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1
8289,2953,User2953,35.0,,Desktop,,,Afternoon,0
8290,173,User173,29.0,Male,Mobile,Side,,Morning,0
8291,3403,User3403,,Female,Desktop,Top,,Night,1
8292,3658,User3658,45.0,,Desktop,Side,Shopping,Night,1
8293,6545,User6545,,Female,,,Social Media,Evening,0
8294,5498,User5498,,Female,Tablet,Side,Education,Morning,1
8295,9846,User9846,27.0,Female,Tablet,Top,Shopping,Night,0
8296,9303,User9303,49.0,Non-Binary,Tablet,Side,,Evening,0
8297,4663,User4663,50.0,Male,Tablet,Bottom,Entertainment,Morning,0
8298,6620,User6620,52.0,Female,Tablet,Top,Education,,1
8299,9620,User9620,,,Desktop,Top,,Evening,0
8300,3948,User3948,21.0,Female,Mobile,Bottom,Entertainment,Evening,0
8301,6075,User6075,,,,Side,Social Media,Night,1
8302,7971,User7971,,Non-Binary,Tablet,Top,,Evening,1
8303,1420,User1420,62.0,,Desktop,,News,Morning,1
8304,2524,User2524,,,Mobile,Top,Entertainment,Afternoon,0
8305,8353,User8353,,,Desktop,Bottom,,Evening,1
8306,7828,User7828,29.0,,Tablet,Bottom,,Morning,1
8307,7828,User7828,29.0,,Tablet,Bottom,,Morning,1
8308,2058,User2058,,Non-Binary,Tablet,Bottom,,,0
8309,6487,User6487,19.0,Male,,,,Morning,1
8310,5478,User5478,,,Mobile,Side,Entertainment,Afternoon,0
8311,5055,User5055,,Male,Desktop,Top,Education,Morning,1
8312,8041,User8041,,,Mobile,,Social Media,Afternoon,1
8313,870,User870,53.0,,Mobile,Side,Social Media,Afternoon,0
8314,393,User393,40.0,,Desktop,Bottom,,,1
8315,4621,User4621,20.0,,Desktop,Top,,Afternoon,1
8316,4772,User4772,63.0,,Desktop,,,Afternoon,0
8317,3144,User3144,24.0,Male,Desktop,Side,Shopping,,1
8318,6143,User6143,29.0,Non-Binary,Mobile,Bottom,,,1
8319,8862,User8862,,,Mobile,,,Afternoon,1
8320,5082,User5082,44.0,Female,,Top,Shopping,Afternoon,1
8321,9430,User9430,,Female,Tablet,Top,Social Media,Morning,0
8322,8101,User8101,59.0,,Desktop,,,Afternoon,1
8323,2373,User2373,31.0,,Desktop,Bottom,Social Media,Night,1
8324,9992,User9992,,Male,Desktop,Side,Shopping,Evening,1
8325,4640,User4640,26.0,,Desktop,Top,Shopping,Afternoon,0
8326,2595,User2595,,,Desktop,Bottom,,Morning,1
8327,7511,User7511,,Female,Desktop,Side,,Night,1
8328,5005,User5005,49.0,Male,,Top,Shopping,Morning,1
8329,9892,User9892,,,Tablet,,,Evening,1
8330,8127,User8127,,Male,Tablet,Bottom,,Night,1
8331,7647,User7647,,,Desktop,Top,News,Afternoon,1
8332,6660,User6660,42.0,Non-Binary,Desktop,Side,,Morning,0
8333,9220,User9220,,Female,Mobile,Side,Social Media,,1
8334,2542,User2542,,Non-Binary,,Side,,,1
8335,4029,User4029,21.0,Female,Desktop,Side,,,1
8336,8631,User8631,,Female,Desktop,Top,,,1
8337,8437,User8437,56.0,,,Top,Shopping,,0
8338,8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
8339,4915,User4915,24.0,,Desktop,Bottom,,Afternoon,0
8340,4302,User4302,,,Mobile,,,Evening,0
8341,2797,User2797,,Male,Mobile,,News,Afternoon,0
8342,7537,User7537,26.0,Male,Desktop,,,Afternoon,0
8343,2331,User2331,37.0,Male,,,Social Media,Night,0
8344,3387,User3387,22.0,,Mobile,Top,Social Media,Evening,0
8345,591,User591,,Male,,Top,Education,Morning,0
8346,503,User503,43.0,,Desktop,Side,Social Media,Morning,1
8347,2125,User2125,,,Tablet,Top,,,1
8348,5909,User5909,45.0,,Tablet,Top,,Afternoon,1
8349,7,User7,,,Tablet,Bottom,,Evening,1
8350,7941,User7941,41.0,Female,Desktop,Bottom,,,1
8351,1462,User1462,41.0,Male,,Bottom,Education,Morning,0
8352,4697,User4697,,,Mobile,Side,,,1
8353,9855,User9855,,Male,Desktop,,,Morning,1
8354,8271,User8271,29.0,,Desktop,Bottom,Education,Afternoon,1
8355,3245,User3245,40.0,Male,Desktop,Side,Shopping,,1
8356,9070,User9070,,Non-Binary,Tablet,Bottom,,Morning,1
8357,6603,User6603,40.0,Non-Binary,,Side,News,Night,0
8358,2727,User2727,,Non-Binary,Mobile,,,Afternoon,1
8359,3164,User3164,,Female,Desktop,Bottom,,Evening,1
8360,9455,User9455,33.0,Female,,Side,News,Morning,0
8361,2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1
8362,38,User38,35.0,Non-Binary,Tablet,,Entertainment,Morning,0
8363,3403,User3403,,Female,Desktop,Top,,Night,1
8364,5527,User5527,23.0,Non-Binary,Desktop,Top,,Evening,0
8365,1689,User1689,,,Desktop,,Entertainment,Night,0
8366,7174,User7174,56.0,,Mobile,Side,,Afternoon,0
8367,2727,User2727,,Non-Binary,Mobile,Bottom,,Afternoon,1
8368,5459,User5459,,,Mobile,,News,Morning,0
8369,5412,User5412,35.0,,,,,Evening,1
8370,749,User749,,,Mobile,,,Night,1
8371,7866,User7866,51.0,,Mobile,,Social Media,Morning,1
8372,8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1
8373,4742,User4742,31.0,Male,Desktop,,,Night,1
8374,7189,User7189,,,Desktop,Bottom,,Night,0
8375,6129,User6129,36.0,Male,,,Shopping,Evening,1
8376,2023,User2023,19.0,,Desktop,,,Morning,1
8377,2124,User2124,,,,Top,,,1
8378,770,User770,,Female,Mobile,Bottom,,Evening,1
8379,9431,User9431,,Male,Mobile,Top,Entertainment,Afternoon,1
8380,1305,User1305,,Female,Tablet,Top,News,,1
8381,5980,User5980,40.0,Female,Desktop,,,Morning,1
8382,2430,User2430,38.0,Female,,,Shopping,,0
8383,6707,User6707,,,Tablet,Bottom,Shopping,,0
8384,374,User374,,,Tablet,Bottom,Shopping,,0
8385,7022,User7022,29.0,,,Bottom,,Afternoon,0
8386,8326,User8326,23.0,,Desktop,Bottom,Entertainment,Evening,1
8387,6161,User6161,,Female,,Bottom,,Afternoon,1
8388,3299,User3299,44.0,Non-Binary,,Side,News,Evening,1
8389,6467,User6467,30.0,Non-Binary,Desktop,Side,,Morning,1
8390,1129,User1129,,Male,,Bottom,Entertainment,Night,0
8391,6980,User6980,62.0,,Desktop,Bottom,Social Media,Night,1
8392,9910,User9910,53.0,Male,Mobile,Bottom,,Night,0
8393,805,User805,,,Desktop,Bottom,,Evening,1
8394,6478,User6478,62.0,,,Top,Education,Morning,0
8395,3323,User3323,48.0,Female,Tablet,,,Afternoon,1
8396,6018,User6018,64.0,Female,Mobile,Top,Entertainment,Afternoon,0
8397,9008,User9008,,Non-Binary,Tablet,Top,Entertainment,Evening,0
8398,1404,User1404,,Non-Binary,Mobile,Side,Education,Night,0
8399,462,User462,,,Desktop,Top,Entertainment,Afternoon,0
8400,283,User283,,Female,Mobile,Top,Entertainment,,0
8401,3246,User3246,,Female,Mobile,,Education,Afternoon,1
8402,8271,User8271,29.0,,Desktop,,Education,Afternoon,1
8403,1935,User1935,30.0,Female,,Bottom,Entertainment,Afternoon,1
8404,6188,User6188,,Male,Desktop,,Entertainment,Morning,1
8405,8190,User8190,26.0,,Mobile,Side,,Afternoon,1
8406,6416,User6416,34.0,Male,Mobile,Bottom,News,,0
8407,8940,User8940,52.0,Male,Desktop,,,Night,0
8408,9090,User9090,41.0,Male,Desktop,Side,,,1
8409,5085,User5085,,,Tablet,Top,News,,1
8410,4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
8411,7661,User7661,48.0,,Mobile,Side,News,Night,1
8412,9684,User9684,63.0,,Tablet,,,Afternoon,0
8413,4154,User4154,43.0,Female,Tablet,,,Morning,0
8414,6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1
8415,1096,User1096,44.0,Non-Binary,Tablet,,,Evening,0
8416,4853,User4853,,,Tablet,Bottom,Shopping,,1
8417,1253,User1253,36.0,Female,Desktop,Bottom,,Morning,1
8418,3531,User3531,47.0,,Mobile,Bottom,Shopping,Evening,0
8419,4462,User4462,52.0,,Tablet,Bottom,,Afternoon,1
8420,3774,User3774,,Female,Desktop,Top,,Night,0
8421,6654,User6654,,,Desktop,Top,Education,Afternoon,1
8422,250,User250,,,Mobile,Bottom,,Afternoon,1
8423,5412,User5412,35.0,,,Top,,Evening,1
8424,4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1
8425,8121,User8121,46.0,,Desktop,Bottom,,Night,0
8426,6265,User6265,,,Desktop,Side,,,0
8427,4768,User4768,38.0,,Tablet,Side,,Evening,0
8428,1136,User1136,58.0,,Mobile,Side,,Morning,1
8429,4848,User4848,,,Desktop,Bottom,,Night,1
8430,5596,User5596,43.0,,,Top,Social Media,Afternoon,1
8431,4775,User4775,30.0,Female,,,News,,0
8432,1650,User1650,29.0,,Desktop,,,Morning,1
8433,4950,User4950,,,Mobile,Side,,,1
8434,6880,User6880,,Female,Mobile,Side,News,Night,1
8435,7854,User7854,,Non-Binary,,Top,Education,Evening,0
8436,7773,User7773,,Female,,Bottom,News,Evening,0
8437,4509,User4509,,,,Bottom,Education,Afternoon,1
8438,6337,User6337,,,,,,Night,1
8439,9990,User9990,,,Desktop,Side,Education,Night,1
8440,3453,User3453,62.0,,,Top,,Evening,0
8441,3333,User3333,,Male,,Top,,,1
8442,8647,User8647,,Female,Desktop,Top,Shopping,Morning,1
8443,228,User228,46.0,,Mobile,Top,Social Media,Evening,1
8444,9966,User9966,,,Mobile,Top,,Afternoon,1
8445,1446,User1446,,,Desktop,Bottom,News,Night,1
8446,5748,User5748,,Male,Desktop,Side,,Morning,1
8447,8453,User8453,,Non-Binary,Tablet,Side,,Morning,0
8448,4306,User4306,,,Tablet,Side,Shopping,Evening,0
8449,7688,User7688,57.0,Male,Mobile,,News,Evening,1
8450,3915,User3915,,Female,Desktop,Side,,Evening,1
8451,5361,User5361,,,Mobile,Top,Social Media,Night,0
8452,1020,User1020,,,Mobile,,Education,Morning,1
8453,5732,User5732,,Non-Binary,Tablet,,,Evening,1
8454,6765,User6765,46.0,Female,,,,Morning,1
8455,2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1
8456,2337,User2337,40.0,,Desktop,Top,Entertainment,Evening,1
8457,5921,User5921,,,Desktop,Side,,Morning,1
8458,6443,User6443,,,Desktop,Bottom,News,Night,0
8459,5881,User5881,26.0,,Tablet,Top,,,1
8460,316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1
8461,5227,User5227,,,Mobile,Top,,,1
8462,3855,User3855,,,Tablet,Side,Shopping,Morning,0
8463,8253,User8253,,Non-Binary,,Bottom,Entertainment,Night,1
8464,1435,User1435,,,Mobile,Bottom,Entertainment,Morning,0
8465,4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1
8466,2207,User2207,19.0,Male,Mobile,,,,0
8467,9419,User9419,64.0,,Mobile,,Social Media,Afternoon,1
8468,9676,User9676,21.0,,Mobile,Top,,Morning,1
8469,3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1
8470,4316,User4316,,,Tablet,,,Night,0
8471,6743,User6743,,,Mobile,Side,Entertainment,Evening,1
8472,4503,User4503,52.0,Female,Desktop,Side,Education,Morning,0
8473,3058,User3058,,Female,,Top,Shopping,Morning,0
8474,5832,User5832,,,Desktop,Side,,,1
8475,284,User284,,,Tablet,Side,,Afternoon,1
8476,3403,User3403,,Female,,Top,,Night,1
8477,5425,User5425,,Non-Binary,,Side,Entertainment,Afternoon,1
8478,4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1
8479,6743,User6743,,,,Side,Entertainment,,1
8480,9736,User9736,46.0,,Desktop,Bottom,Education,Evening,1
8481,9276,User9276,,Non-Binary,Tablet,Side,Entertainment,Morning,0
8482,310,User310,31.0,,,Bottom,,Morning,0
8483,9489,User9489,20.0,,Tablet,Top,,Morning,0
8484,2137,User2137,,Male,,,News,Night,1
8485,3632,User3632,,,,Bottom,,Night,0
8486,1770,User1770,51.0,Female,Mobile,Top,News,Evening,0
8487,6221,User6221,,Male,Mobile,Side,Entertainment,Evening,0
8488,5425,User5425,,Non-Binary,Mobile,,Entertainment,,1
8489,6296,User6296,29.0,,Desktop,Bottom,Education,Evening,1
8490,4260,User4260,21.0,,Desktop,Side,Shopping,Evening,0
8491,2096,User2096,48.0,Non-Binary,Desktop,Top,,,1
8492,5425,User5425,,,Mobile,Side,Entertainment,,1
8493,6258,User6258,,Non-Binary,Tablet,Top,,Night,1
8494,4086,User4086,,Female,Desktop,,Entertainment,,1
8495,5238,User5238,30.0,,Desktop,Top,Entertainment,Morning,0
8496,6258,User6258,,Non-Binary,,Top,,Night,1
8497,6723,User6723,22.0,Female,,,,Morning,0
8498,7923,User7923,,Non-Binary,,Bottom,,,0
8499,4510,User4510,46.0,,Desktop,,Shopping,Afternoon,0
8500,4333,User4333,,,Desktop,Top,,Morning,0
8501,1225,User1225,27.0,,Tablet,Side,Entertainment,,1
8502,5429,User5429,58.0,,Tablet,Bottom,,,0
8503,1399,User1399,,Female,Mobile,Bottom,Education,Night,1
8504,4539,User4539,,Male,Mobile,Bottom,,,1
8505,5766,User5766,,Male,,,Social Media,Evening,1
8506,7632,User7632,54.0,Male,,Side,Social Media,Evening,0
8507,911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
8508,8459,User8459,,Non-Binary,Tablet,Bottom,,,1
8509,6462,User6462,36.0,,Tablet,Side,Education,Evening,1
8510,1399,User1399,,,,Bottom,Education,,1
8511,4707,User4707,21.0,,Desktop,Top,,,1
8512,7828,User7828,29.0,,Tablet,Bottom,,,1
8513,5592,User5592,,Male,Desktop,,,Evening,0
8514,6581,User6581,33.0,,Mobile,Bottom,News,Night,1
8515,6487,User6487,19.0,Male,Tablet,,,Morning,1
8516,1738,User1738,22.0,,Desktop,,,Morning,0
8517,1001,User1001,23.0,Non-Binary,,,,Night,0
8518,2964,User2964,,Non-Binary,Mobile,Side,Entertainment,Night,1
8519,9143,User9143,49.0,Non-Binary,,Side,News,Evening,0
8520,2804,User2804,,Female,Tablet,Bottom,Education,Evening,1
8521,2129,User2129,47.0,,,Bottom,Social Media,Evening,1
8522,4390,User4390,64.0,Female,Tablet,Bottom,,Evening,0
8523,4483,User4483,,Non-Binary,,Top,News,Evening,1
8524,1395,User1395,52.0,,Desktop,Side,,Evening,0
8525,8647,User8647,,Female,,Top,Shopping,Morning,1
8526,8127,User8127,,Male,Tablet,Bottom,,Night,1
8527,3429,User3429,59.0,,,Side,,,1
8528,3508,User3508,,,Tablet,,,Night,0
8529,8222,User8222,27.0,,,Side,News,Afternoon,1
8530,5085,User5085,,,,Top,News,Night,1
8531,7110,User7110,44.0,Non-Binary,Desktop,,Social Media,,0
8532,5647,User5647,46.0,,Tablet,Side,,Morning,1
8533,7138,User7138,26.0,Male,Tablet,,,,1
8534,7138,User7138,26.0,Male,,Top,Social Media,Night,1
8535,6248,User6248,48.0,Female,Mobile,,,Evening,1
8536,5766,User5766,,Male,Desktop,Side,Social Media,Evening,1
8537,7629,User7629,52.0,Female,Mobile,,Education,Morning,0
8538,4181,User4181,59.0,Female,Tablet,Bottom,Entertainment,Morning,0
8539,8018,User8018,,,,Side,,Night,1
8540,5740,User5740,,,Mobile,Side,Shopping,,0
8541,2815,User2815,,,Desktop,Top,News,,0
8542,1704,User1704,,Female,Tablet,,Shopping,Evening,1
8543,5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1
8544,3714,User3714,,,Desktop,Side,,Afternoon,0
8545,3854,User3854,56.0,,Tablet,Bottom,Social Media,Afternoon,1
8546,3467,User3467,37.0,Female,Tablet,Bottom,Entertainment,,0
8547,5804,User5804,27.0,Female,Desktop,Top,News,Night,0
8548,6630,User6630,47.0,,,,Entertainment,Morning,0
8549,7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1
8550,6629,User6629,64.0,Male,Tablet,Side,Entertainment,,0
8551,1704,User1704,,Female,Tablet,Bottom,Shopping,Evening,1
8552,5569,User5569,,,Mobile,Bottom,,Afternoon,1
8553,9044,User9044,29.0,,Desktop,Bottom,Entertainment,Morning,0
8554,2289,User2289,,,Desktop,Bottom,Shopping,Morning,1
8555,8932,User8932,27.0,,Tablet,Side,Education,Morning,0
8556,5514,User5514,31.0,,,,,Night,1
8557,2555,User2555,,Non-Binary,Tablet,,News,Evening,1
8558,4763,User4763,48.0,,Mobile,Bottom,Education,Night,0
8559,2400,User2400,39.0,Non-Binary,Tablet,Top,News,Evening,0
8560,487,User487,,,Mobile,Side,,Afternoon,1
8561,5596,User5596,43.0,,Tablet,,Social Media,Afternoon,1
8562,2581,User2581,,Female,Mobile,Bottom,,Evening,1
8563,9431,User9431,,,,Top,Entertainment,Afternoon,1
8564,4091,User4091,,,Tablet,Top,News,Afternoon,0
8565,6980,User6980,62.0,,Desktop,Bottom,Social Media,,1
8566,9990,User9990,,Male,Desktop,Side,,Night,1
8567,7450,User7450,,,Desktop,Side,News,Night,1
8568,2336,User2336,,,Tablet,Side,,Morning,1
8569,9290,User9290,61.0,,Desktop,Bottom,Entertainment,,1
8570,8874,User8874,54.0,,Mobile,Bottom,Education,Night,0
8571,9660,User9660,,Male,Desktop,Top,Social Media,Night,1
8572,8883,User8883,,Female,Mobile,Bottom,Education,Evening,1
8573,8413,User8413,,Male,,Side,,,0
8574,8127,User8127,,Male,,Bottom,,Night,1
8575,3060,User3060,,,Tablet,Bottom,News,,1
8576,2602,User2602,61.0,Female,Desktop,Side,,Afternoon,1
8577,1549,User1549,56.0,,Desktop,Top,,Afternoon,1
8578,1205,User1205,48.0,Male,,Bottom,Shopping,Night,0
8579,1041,User1041,37.0,,Mobile,Side,,Morning,1
8580,7542,User7542,42.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0
8581,1975,User1975,30.0,Female,Mobile,Top,Social Media,,1
8582,8131,User8131,35.0,,,,,,0
8583,6764,User6764,,Female,Mobile,Side,Education,Night,0
8584,5405,User5405,29.0,,Tablet,Side,Education,Night,0
8585,7065,User7065,57.0,,Desktop,Side,,,1
